,Unnamed: 0.1,Duration,Checking account,Credit amount,Purpose,Job,Sex,data_source,Saving accounts,Housing,Risk,Age,value,Unnamed: 0
3541,3541,24,,7393,car,,male,kaggle,little,own,good,43,391779.0,971
3542,3542,24,,1516,radio/TV,1.0,female,kaggle,rich,own,good,43,391779.0,399
3543,3543,24,,3430,radio/TV,2.0,male,kaggle,quite rich,own,good,31,391779.0,19
3544,3544,36,moderate,9857,business,1.0,male,kaggle,moderate,own,good,31,391779.0,684
3545,3545,45,,4746,radio/TV,1.0,male,kaggle,little,own,bad,25,391779.0,35
3546,3546,18,little,1940,radio/TV,3.0,male,kaggle,little,free,good,36,391779.0,876
3547,3547,18,moderate,1113,radio/TV,1.0,female,kaggle,little,own,good,26,391779.0,524
3548,3548,18,,1817,furniture/equipment,2.0,female,kaggle,little,own,good,28,391779.0,920
3549,3549,36,,,car,,,kaggle,,,bad,34,391779.0,446
3550,3550,24,little,2996,furniture/equipment,2.0,male,kaggle,,own,bad,20,391779.0,495
3551,3551,18,moderate,3612,furniture/equipment,2.0,female,kaggle,little,own,good,37,391779.0,537
3552,3552,48,moderate,5381,vacation/others,0.0,male,kaggle,,free,good,40,391779.0,310
3553,3553,,,,,3.0,female,kaggle,rich,rent,,57,391779.0,
3554,3554,24,,1258,business,2.0,male,kaggle,little,own,good,25,391779.0,245
3555,3555,20,moderate,6468,car,3.0,male,kaggle,,own,good,60,391779.0,784
3556,3556,15,little,1403,car,2.0,female,kaggle,little,rent,good,28,391779.0,14
3557,3557,24,moderate,6967,business,3.0,male,kaggle,moderate,rent,good,36,391779.0,154
3558,3558,36,moderate,9398,car,3.0,male,kaggle,little,rent,bad,28,391779.0,291
3559,3559,15,,1979,radio/TV,2.0,male,kaggle,,own,good,35,391779.0,625
3560,3560,36,,4454,radio/TV,2.0,female,kaggle,little,own,good,34,391779.0,910
3561,3561,24,little,3161,business,2.0,male,kaggle,little,rent,bad,31,391779.0,914
3562,3562,48,little,6758,radio/TV,2.0,female,kaggle,little,own,bad,31,391779.0,569
3563,3563,6,,1766,furniture/equipment,2.0,male,kaggle,little,rent,good,21,391779.0,363
3564,3564,12,moderate,2028,car,2.0,male,kaggle,,own,good,30,391779.0,421
3565,3565,24,,4139,business,1.0,male,kaggle,moderate,own,good,27,391779.0,670
3566,3566,12,moderate,639,repairs,2.0,male,kaggle,little,own,bad,30,391779.0,127
3567,3567,12,,3565,education,1.0,male,kaggle,,own,good,37,391779.0,990
3568,3568,10,rich,1240,car,,,kaggle,moderate,free,bad,48,391779.0,611
3569,3569,30,moderate,8386,furniture/equipment,2.0,male,kaggle,little,own,,49,391779.0,980
3570,3570,24,,4591,business,3.0,male,kaggle,rich,own,bad,54,391779.0,190
3571,3571,12,moderate,2969,furniture/equipment,2.0,female,kaggle,little,rent,bad,25,391779.0,707
3572,3572,18,little,1936,radio/TV,1.0,male,kaggle,,rent,good,23,391779.0,992
3573,3573,15,rich,1905,education,3.0,male,kaggle,little,rent,good,40,391779.0,699
3574,3574,24,,4526,business,3.0,male,kaggle,little,own,good,74,391779.0,606
3575,3575,36,,9572,business,2.0,male,kaggle,2552,own,bad,28,391779.0,180
3576,3576,36,moderate,3804,radio/TV,2.0,female,kaggle,little,own,bad,42,391779.0,301
3577,3577,12,moderate,2028,car,2.0,male,kaggle,,own,good,30,391779.0,421
3578,3578,36,,7409,business,2.0,male,kaggle,,own,good,37,391779.0,868
3579,3579,60,,15653,radio/TV,2.0,male,kaggle,little,own,good,21,391779.0,637
3580,3580,6,moderate,484,radio/TV,1.0,male,kaggle,little,own,good,28,391779.0,811
3581,3581,24,,,radio/TV,2.0,male,kaggle,,own,good,53,391779.0,16
3582,3582,36,little,3959,furniture/equipment,3.0,male,kaggle,little,own,good,30,391779.0,993
3583,3583,24,,2022,car,2.0,female,kaggle,little,own,good,37,391779.0,546
3584,3584,30,moderate,4221,business,2.0,female,kaggle,little,own,good,28,391779.0,658
3585,3585,24,little,2812,car,2.0,female,kaggle,,rent,good,26,391779.0,770
3586,3586,12,,1258,furniture/equipment,1.0,female,kaggle,little,rent,good,22,391779.0,797
3587,3587,14,moderate,1410,business,2.0,male,kaggle,quite rich,own,good,35,391779.0,109
3588,3588,24,moderate,3069,furniture/equipment,2.0,male,kaggle,moderate,free,good,30,391779.0,959
3589,3589,12,,1258,furniture/equipment,1.0,female,kaggle,little,rent,good,22,391779.0,797
3590,3590,36,,2613,repairs,2.0,male,kaggle,little,own,good,27,391779.0,225
3591,3591,18,,1453,radio/TV,2.0,female,kaggle,little,own,good,26,391779.0,679
3592,3592,18,moderate,2899,car,2.0,,kaggle,,own,good,,391779.0,
3593,3593,15,moderate,1264,car,2.0,male,kaggle,moderate,rent,bad,25,391779.0,979
3594,3594,15,,975,furniture/equipment,,,kaggle,,,good,,391779.0,690
3595,3595,18,,2515,furniture/equipment,2.0,male,kaggle,little,own,good,43,391779.0,298
3596,3596,24,,2197,car,2.0,male,kaggle,,own,good,43,391779.0,406
3597,3597,24,,4679,car,1.0,male,kaggle,little,own,good,35,391779.0,469
3598,3598,12,little,1893,car,2.0,female,kaggle,little,own,good,29,391779.0,954
3599,3599,24,moderate,1743,radio/TV,1.0,male,kaggle,little,own,good,48,391779.0,989
3600,3600,42,little,4370,radio/TV,2.0,male,kaggle,little,own,bad,26,391779.0,639
3601,3601,45,little,11816,business,2.0,male,kaggle,little,rent,bad,29,391779.0,832
3602,3602,22,,2675,radio/TV,2.0,male,kaggle,quite rich,own,good,40,391779.0,786
3603,3603,15,,1316,radio/TV,1.0,male,kaggle,quite rich,own,good,47,391779.0,726
3604,3604,9,,2134,car,2.0,male,kaggle,little,own,good,48,391779.0,20
3605,3605,18,moderate,3872,repairs,2.0,female,kaggle,little,own,good,67,391779.0,779
3606,3606,15,,2708,furniture/equipment,1.0,male,kaggle,little,own,good,27,391779.0,132
3607,3607,12,,2859,car,3.0,male,kaggle,,own,good,38,391779.0,
3608,3608,36,,7409,business,2.0,male,kaggle,,own,good,37,391779.0,868
3609,3609,24,,1278,radio/TV,3.0,male,kaggle,little,own,good,36,391779.0,904
3610,3610,24,little,6568,business,1.0,male,kaggle,little,own,good,21,391779.0,208
3611,3611,24,,2872,radio/TV,2.0,male,kaggle,moderate,own,good,36,391779.0,160
3612,3612,9,moderate,276,car,1.0,male,kaggle,little,rent,good,22,391779.0,309
3614,3614,4,,1455,car,1.0,male,kaggle,little,own,good,42,391779.0,
3615,3615,36,,3595,radio/TV,2.0,male,kaggle,little,own,good,28,391779.0,877
3616,3616,18,moderate,1113,radio/TV,1.0,female,kaggle,little,own,good,26,391779.0,524
3617,3617,,,,,2.0,male,kaggle,little,rent,,26,391779.0,489
3618,3618,36,moderate,2337,radio/TV,2.0,male,kaggle,little,own,good,36,391779.0,98
3619,3619,12,little,3590,furniture/equipment,1.0,male,kaggle,little,own,good,29,391779.0,874
3620,3620,24,,4151,furniture/equipment,2.0,male,kaggle,moderate,own,good,35,391779.0,253
3621,3621,9,moderate,1919,furniture/equipment,2.0,male,kaggle,little,rent,good,35,391779.0,103
3622,3622,24,moderate,2333,furniture/equipment,1.0,male,kaggle,,own,good,29,391779.0,50
3623,3623,11,,7228,car,1.0,male,kaggle,little,own,good,39,391779.0,48
3624,3624,24,,4151,furniture/equipment,2.0,male,kaggle,moderate,own,good,35,391779.0,253
3625,3625,9,little,2799,car,2.0,male,kaggle,little,rent,good,36,391779.0,586
3626,3626,9,moderate,1437,car,2.0,male,kaggle,moderate,own,bad,29,391779.0,627
3627,3627,36,moderate,3804,radio/TV,2.0,female,kaggle,little,own,bad,42,391779.0,301
3628,3628,,,,,2.0,male,kaggle,moderate,own,bad,24,391779.0,706
3629,3629,14,,802,car,1.0,male,kaggle,little,own,good,27,391779.0,403
3630,3630,12,little,1228,car,1.0,female,kaggle,little,own,bad,24,391779.0,722
3631,3631,48,moderate,7582,vacation/others,3.0,male,kaggle,moderate,free,good,31,391779.0,287
3632,3632,12,little,900,car,2.0,male,kaggle,,own,bad,,391779.0,661
3633,3633,48,moderate,15672,business,2.0,male,kaggle,little,own,bad,23,391779.0,887
3634,3634,12,,2759,furniture/equipment,2.0,male,kaggle,little,own,good,34,391779.0,452
3635,3635,36,,8947,car,3.0,male,kaggle,,own,good,31,391779.0,895
3636,3636,24,,2346,car,2.0,male,kaggle,,own,good,35,391779.0,654
3637,3637,24,,7814,car,3.0,male,kaggle,little,own,good,38,391779.0,880
3638,3638,15,little,1845,furniture/equipment,2.0,female,kaggle,little,rent,good,46,391779.0,
3639,3639,12,little,1858,furniture/equipment,2.0,female,kaggle,little,rent,good,22,391779.0,623
3640,3640,18,,4165,business,2.0,male,kaggle,little,own,bad,36,391779.0,827
3641,3641,36,little,3249,car,3.0,male,kaggle,little,free,good,39,391779.0,392
3642,3642,18,little,5302,car,3.0,male,kaggle,little,free,good,36,391779.0,262
3643,3643,30,little,2522,radio/TV,2.0,male,kaggle,little,own,good,39,391779.0,239
3644,3644,30,little,6187,car,2.0,male,kaggle,moderate,rent,good,24,391779.0,43
3645,3645,12,,976,radio/TV,2.0,male,kaggle,,own,good,35,391779.0,803
3646,3646,9,moderate,1082,radio/TV,1.0,male,kaggle,little,own,good,27,391779.0,574
3647,3647,15,little,1053,,,male,kaggle,little,,,27,391779.0,407
3648,3648,18,little,750,education,0.0,female,kaggle,little,own,bad,27,391779.0,640
3649,3649,36,,3595,radio/TV,2.0,male,kaggle,little,own,good,28,391779.0,877
3650,3650,,,,,,,kaggle,,,good,37,391779.0,564
3651,3651,10,,1418,car,1.0,male,kaggle,moderate,rent,good,35,391779.0,488
3652,3652,12,,,furniture/equipment,,,kaggle,,,good,55,391779.0,448
3653,3653,10,moderate,,furniture/equipment,1.0,male,kaggle,little,own,good,31,391779.0,339
3654,3654,6,little,860,car,2.0,female,kaggle,little,own,good,39,391779.0,146
3655,3655,12,rich,1881,radio/TV,1.0,female,kaggle,little,rent,good,44,391779.0,139
3656,3656,24,moderate,1965,car,2.0,female,kaggle,,rent,good,42,391779.0,591
3657,3657,6,moderate,2063,radio/TV,3.0,male,kaggle,little,rent,good,30,391779.0,937
3658,3658,24,moderate,3069,furniture/equipment,2.0,male,kaggle,moderate,free,good,30,391779.0,
3659,3659,18,moderate,6361,furniture/equipment,2.0,male,kaggle,little,own,good,41,391779.0,659
3660,3660,24,,1516,radio/TV,1.0,female,kaggle,rich,own,good,43,391779.0,399
3661,3661,9,moderate,5129,car,3.0,female,kaggle,little,free,bad,74,391779.0,186
3662,3662,30,,7596,car,2.0,male,kaggle,,own,good,63,391779.0,715
3663,3663,18,,2051,radio/TV,2.0,male,kaggle,little,own,good,33,391779.0,608
3664,3664,18,little,7511,car,2.0,male,kaggle,,free,bad,51,391779.0,796
3665,3665,21,rich,2319,education,2.0,male,kaggle,little,rent,bad,33,391779.0,535
3666,3666,12,moderate,951,furniture/equipment,2.0,female,kaggle,moderate,rent,bad,27,391779.0,197
3667,3667,42,rich,4796,car,2.0,male,kaggle,little,free,good,56,391779.0,293
3668,3668,30,little,3108,furniture/equipment,1.0,male,kaggle,little,own,bad,31,391779.0,766
3669,3669,18,,1473,radio/TV,2.0,male,kaggle,little,own,good,39,391779.0,400
3670,3670,12,,1768,furniture/equipment,1.0,male,kaggle,little,rent,good,24,391779.0,122
3671,3671,27,,5117,business,2.0,male,kaggle,little,own,good,26,391779.0,202
3672,3672,12,little,1082,car,2.0,male,kaggle,little,own,bad,48,391779.0,835
3673,3673,48,little,6143,car,1.0,female,kaggle,little,free,bad,58,391779.0,44
3674,3674,24,little,,furniture/equipment,2.0,male,kaggle,little,own,good,28,391779.0,338
3675,3675,6,,672,car,0.0,female,kaggle,little,own,good,54,391779.0,300
3676,3676,24,rich,3749,furniture/equipment,2.0,female,kaggle,little,own,good,26,391779.0,312
3677,3677,10,,1546,car,1.0,male,kaggle,little,own,good,31,391779.0,
3678,3678,6,moderate,433,education,2.0,female,kaggle,rich,rent,bad,24,391779.0,721
3679,3679,36,,6304,business,2.0,male,kaggle,,own,good,36,391779.0,266
3680,3680,18,little,2473,furniture/equipment,0.0,male,kaggle,little,own,bad,25,391779.0,364
3681,3681,36,,10875,car,2.0,male,kaggle,little,own,good,45,391779.0,854
3682,3682,45,moderate,3031,radio/TV,2.0,male,kaggle,moderate,rent,bad,21,391779.0,194
3683,3683,15,moderate,1308,repairs,1.0,male,kaggle,little,own,good,38,391779.0,641
3684,3684,48,moderate,5951,radio/TV,2.0,female,kaggle,little,own,bad,22,391779.0,1
3685,3685,12,moderate,1155,radio/TV,1.0,male,kaggle,little,own,good,40,391779.0,765
3686,3686,18,,1800,radio/TV,2.0,male,kaggle,little,own,good,24,391779.0,698
3687,3687,6,,1595,radio/TV,2.0,male,kaggle,little,own,good,51,391779.0,241
3688,3688,9,,3577,car,2.0,male,kaggle,moderate,rent,good,26,391779.0,859
3689,3689,21,little,2606,radio/TV,3.0,female,kaggle,little,rent,good,28,391779.0,896
3690,3690,12,little,2121,car,2.0,male,kaggle,little,own,good,30,391779.0,125
3691,3691,6,little,343,domestic appliances,2.0,female,kaggle,little,own,good,27,391779.0,458
3692,3692,27,moderate,2528,business,2.0,female,kaggle,little,own,good,32,391779.0,704
3693,3693,30,,1867,radio/TV,2.0,male,kaggle,,own,good,58,391779.0,928
3694,3694,6,moderate,14555,car,0.0,male,kaggle,,own,bad,23,391779.0,236
3695,3695,36,,3349,furniture/equipment,3.0,female,kaggle,little,own,bad,28,391779.0,603
3696,3696,6,moderate,1050,furniture/equipment,3.0,male,kaggle,little,own,good,35,391779.0,663
3697,3697,24,,5103,radio/TV,2.0,male,kaggle,little,free,good,47,391779.0,683
3698,3698,21,little,1602,car,2.0,male,kaggle,little,own,good,30,391779.0,825
3699,3699,24,moderate,4351,furniture/equipment,1.0,female,kaggle,,own,good,48,391779.0,317
3700,3700,24,rich,947,car,2.0,male,kaggle,little,free,bad,38,391779.0,648
3701,3701,9,moderate,458,radio/TV,2.0,male,kaggle,little,own,good,24,391779.0,39
3702,3702,10,little,2315,radio/TV,1.0,male,kaggle,little,own,good,52,391779.0,84
3703,3703,9,moderate,2118,radio/TV,1.0,male,kaggle,little,own,good,37,391779.0,709
3704,3704,20,little,2235,car,2.0,male,kaggle,little,rent,bad,33,391779.0,850
3705,3705,60,,13756,car,3.0,male,kaggle,,free,good,63,391779.0,373
3706,3706,24,little,1193,car,0.0,female,kaggle,little,,bad,29,391779.0,972
3707,3707,12,little,3590,furniture/equipment,1.0,male,kaggle,little,own,good,29,391779.0,874
3708,3708,36,,9055,education,1.0,male,kaggle,,free,good,35,391779.0,5
3709,3709,24,little,1199,car,1.0,male,kaggle,little,own,bad,60,391779.0,13
3710,3710,18,,1943,repairs,2.0,female,kaggle,little,own,bad,23,391779.0,842
3711,3711,36,moderate,2323,radio/TV,2.0,male,kaggle,little,rent,good,24,391779.0,101
3712,3712,24,,1851,radio/TV,2.0,male,kaggle,little,own,good,33,391779.0,643
3713,3713,60,,10144,radio/TV,2.0,female,kaggle,moderate,own,good,21,391779.0,134
3714,3714,14,little,8978,car,3.0,male,kaggle,little,own,bad,45,391779.0,268
3715,3715,9,little,1366,radio/TV,2.0,female,kaggle,little,rent,bad,22,391779.0,922
3716,3716,18,moderate,3590,business,0.0,male,kaggle,little,own,good,40,391779.0,
3717,3717,27,moderate,2520,radio/TV,1.0,male,kaggle,quite rich,own,bad,23,391779.0,966
3718,3718,24,rich,1925,furniture/equipment,2.0,male,kaggle,little,own,good,26,391779.0,248
3719,3719,12,,2292,business,3.0,male,kaggle,little,own,bad,42,391779.0,412
3720,3720,9,,2301,furniture/equipment,2.0,female,kaggle,moderate,rent,good,22,391779.0,795
3721,3721,27,,5117,business,2.0,male,kaggle,little,own,good,26,391779.0,202
3722,3722,12,moderate,2762,furniture/equipment,2.0,female,kaggle,,own,bad,25,391779.0,424
3723,3723,24,,1525,car,2.0,female,kaggle,rich,own,good,34,391779.0,327
3724,3724,18,little,976,car,1.0,female,kaggle,little,own,bad,23,391779.0,751
3725,3725,15,,3186,car,2.0,female,kaggle,rich,rent,good,20,391779.0,420
3726,3726,12,moderate,1534,radio/TV,2.0,male,kaggle,little,rent,bad,23,391779.0,540
3727,3727,15,,1520,furniture/equipment,2.0,male,kaggle,,own,good,63,391779.0,283
3728,3728,18,,1817,furniture/equipment,2.0,female,kaggle,little,own,good,28,391779.0,920
3729,3729,12,rich,2247,car,2.0,female,kaggle,little,own,good,36,391779.0,362
3730,3730,,,,,,,,,,,,,
3731,3731,54,moderate,15945,business,2.0,male,kaggle,little,,bad,58,391779.0,95
3732,3732,15,moderate,6850,car,3.0,male,kaggle,moderate,own,bad,34,391779.0,507
3733,3733,36,moderate,12389,car,2.0,male,kaggle,,free,bad,37,391779.0,563
3734,3734,27,,4526,furniture/equipment,1.0,male,kaggle,rich,own,good,32,391779.0,863
3735,3735,12,little,1108,repairs,2.0,male,kaggle,little,own,bad,28,391779.0,89
3736,3736,,,,,2.0,male,kaggle,little,own,,52,391779.0,486
3737,3737,24,,1516,radio/TV,1.0,female,kaggle,rich,own,good,43,391779.0,399
3738,3738,12,,1935,furniture/equipment,2.0,male,kaggle,little,own,good,43,391779.0,206
3739,3739,36,little,3249,car,3.0,male,kaggle,little,free,good,39,391779.0,392
3740,3740,36,,7678,furniture/equipment,2.0,female,kaggle,quite rich,own,good,40,391779.0,870
3741,3741,36,little,2348,furniture/equipment,2.0,male,kaggle,little,own,good,46,391779.0,397
3742,3742,24,little,3161,business,2.0,male,kaggle,little,rent,bad,31,391779.0,914
3743,3743,6,little,609,car,2.0,female,kaggle,little,own,good,37,391779.0,515
3744,3744,12,,618,radio/TV,2.0,male,kaggle,little,own,good,56,391779.0,90
3745,3745,6,,1740,radio/TV,2.0,male,kaggle,little,rent,good,30,391779.0,960
3746,3746,30,,7485,car,3.0,female,kaggle,,own,bad,53,391779.0,175
3747,3747,24,little,3123,car,2.0,female,kaggle,little,own,bad,27,391779.0,500
3748,3748,18,little,976,car,1.0,female,kaggle,little,own,bad,23,391779.0,751
3749,3749,12,moderate,7472,car,0.0,female,kaggle,,rent,good,24,391779.0,804
3750,3750,12,,2331,radio/TV,2.0,male,kaggle,,own,good,49,391779.0,356
3751,3751,9,rich,1126,radio/TV,2.0,,kaggle,,own,good,49,391779.0,502
3752,3752,18,moderate,3872,repairs,2.0,female,kaggle,little,own,good,67,391779.0,779
3753,3753,33,,2764,business,2.0,female,kaggle,little,own,good,26,391779.0,468
3754,3754,9,,936,education,2.0,male,kaggle,quite rich,own,good,52,391779.0,200
3755,3755,48,,2751,car,2.0,male,kaggle,,own,good,38,391779.0,787
3756,3756,6,,4716,car,,,kaggle,,,good,,391779.0,693
3757,3757,18,,1098,radio/TV,0.0,female,kaggle,little,own,good,65,391779.0,883
3758,3758,18,moderate,1887,business,2.0,male,kaggle,,own,good,28,391779.0,401
3759,3759,36,moderate,14318,car,3.0,male,kaggle,little,free,bad,57,391779.0,378
3760,3760,,,,,,,kaggle,,,good,31,391779.0,418
3761,3761,10,little,1038,car,2.0,male,kaggle,little,own,good,49,391779.0,303
3762,3762,12,moderate,983,furniture/equipment,1.0,female,kaggle,rich,rent,good,19,391779.0,391
3763,3763,12,moderate,639,repairs,2.0,male,kaggle,little,own,bad,30,391779.0,127
3764,3764,24,moderate,6403,radio/TV,2.0,male,kaggle,little,own,good,33,391779.0,730
3765,3765,24,,1469,car,1.0,male,kaggle,moderate,rent,good,41,391779.0,100
3766,3766,15,moderate,1444,radio/TV,2.0,male,kaggle,,own,good,23,391779.0,632
3767,3767,9,rich,1337,radio/TV,3.0,male,kaggle,little,own,bad,34,391779.0,720
3768,3768,30,moderate,1919,radio/TV,3.0,male,kaggle,moderate,own,bad,30,391779.0,935
3769,3769,24,,,radio/TV,,,kaggle,,,good,,391779.0,
3770,3770,,,3609,business,2.0,female,kaggle,little,own,good,27,391779.0,667
3771,3771,21,,5248,car,2.0,male,kaggle,,own,good,26,391779.0,748
3772,3772,6,,1237,radio/TV,2.0,female,kaggle,moderate,own,good,27,391779.0,492
3773,3773,6,,362,car,1.0,female,kaggle,moderate,own,good,52,391779.0,379
3774,3774,36,little,5179,furniture/equipment,2.0,male,kaggle,little,own,bad,29,391779.0,840
3775,3775,21,,12680,car,3.0,male,kaggle,,free,bad,30,391779.0,763
3776,3776,12,little,652,furniture/equipment,2.0,female,kaggle,little,rent,good,24,391779.0,869
3777,3777,24,,6313,car,3.0,male,kaggle,,own,good,41,391779.0,791
3778,3778,18,little,1880,radio/TV,3.0,male,kaggle,little,own,good,32,391779.0,644
3779,3779,9,little,1422,car,3.0,male,kaggle,little,free,bad,27,391779.0,878
3780,3780,15,little,1275,domestic appliances,2.0,female,kaggle,,rent,bad,24,391779.0,337
3781,3781,24,moderate,1216,radio/TV,2.0,male,kaggle,moderate,own,bad,38,391779.0,503
3782,3782,24,,1559,business,2.0,male,kaggle,little,own,good,50,391779.0,843
3783,3783,24,,2679,car,3.0,female,kaggle,little,own,good,29,391779.0,455
3784,3784,36,moderate,7432,car,2.0,female,kaggle,little,rent,good,54,391779.0,815
3785,3785,9,little,1366,radio/TV,2.0,female,kaggle,little,rent,bad,22,391779.0,922
3786,3786,12,,1736,furniture/equipment,1.0,female,kaggle,little,own,good,31,391779.0,995
3787,3787,9,little,2799,car,2.0,male,kaggle,little,rent,good,36,391779.0,586
3788,3788,12,little,1168,car,1.0,male,kaggle,little,own,good,27,391779.0,201
3789,3789,18,,1055,car,2.0,female,kaggle,little,own,good,30,391779.0,161
3790,3790,18,moderate,884,car,2.0,male,kaggle,little,own,bad,36,391779.0,184
3791,3791,24,rich,1377,radio/TV,2.0,female,kaggle,moderate,free,good,47,391779.0,702
3792,3792,24,moderate,11938,vacation/others,3.0,male,kaggle,little,own,bad,39,391779.0,105
3793,3793,12,,926,car,0.0,female,kaggle,little,own,good,38,391779.0,697
3794,3794,24,,1413,radio/TV,2.0,male,kaggle,little,own,good,28,391779.0,508
3795,3795,24,,4591,business,3.0,male,kaggle,rich,own,bad,54,391779.0,190
3796,3796,,,,,,,kaggle,,,good,49,391779.0,560
3797,3797,15,little,3959,car,2.0,female,kaggle,little,own,bad,29,391779.0,858
3798,3798,12,rich,1474,furniture/equipment,3.0,female,kaggle,,,good,33,391779.0,34
3799,3799,24,little,1371,car,2.0,female,kaggle,,rent,bad,25,391779.0,775
3800,3800,24,little,1755,vacation/others,1.0,female,kaggle,little,own,good,58,391779.0,83
3801,3801,28,little,4006,car,1.0,male,kaggle,little,own,bad,45,391779.0,958
3802,3802,39,little,14179,furniture/equipment,3.0,male,kaggle,,own,good,30,391779.0,744
3803,3803,9,moderate,1670,radio/TV,2.0,female,kaggle,little,own,bad,22,391779.0,931
3804,3804,30,little,4583,,2.0,male,kaggle,little,own,good,32,391779.0,646
3805,3805,6,,1595,radio/TV,2.0,male,kaggle,little,own,good,51,391779.0,241
3806,3806,30,moderate,3496,furniture/equipment,2.0,male,kaggle,rich,own,good,34,391779.0,666
3807,3807,42,,7166,radio/TV,2.0,male,kaggle,,rent,good,29,391779.0,968
3808,3808,7,moderate,2329,radio/TV,2.0,female,kaggle,little,own,good,45,391779.0,600
3809,3809,15,,2221,furniture/equipment,2.0,female,kaggle,quite rich,rent,good,20,391779.0,865
3810,3810,18,little,1345,radio/TV,2.0,male,kaggle,little,own,bad,26,391779.0,819
3811,3811,6,,2080,car,2.0,male,kaggle,quite rich,own,good,24,391779.0,673
3812,3812,30,little,4583,furniture/equipment,2.0,male,kaggle,little,own,good,32,391779.0,646
3813,3813,18,,1984,furniture/equipment,2.0,male,kaggle,little,free,good,47,391779.0,133
3814,3814,12,little,1082,car,2.0,male,kaggle,little,own,bad,48,391779.0,835
3815,3815,24,little,1207,car,2.0,female,kaggle,little,rent,bad,24,391779.0,504
3816,3816,6,rich,683,radio/TV,2.0,female,kaggle,little,own,good,29,391779.0,562
3817,3817,18,moderate,3244,furniture/equipment,2.0,female,kaggle,little,own,good,33,391779.0,189
3818,3818,33,,7253,,3.0,male,kaggle,little,own,,35,391779.0,411
3819,3819,24,rich,,radio/TV,1.0,female,kaggle,quite rich,own,good,57,391779.0,975
3820,3820,24,,,car,2.0,male,kaggle,little,own,bad,45,391779.0,652
3821,3821,48,little,7476,education,3.0,male,kaggle,little,free,good,50,391779.0,650
3822,3822,18,moderate,1245,radio/TV,2.0,male,kaggle,little,own,bad,33,391779.0,474
3824,3824,12,little,1107,radio/TV,3.0,male,kaggle,little,rent,good,20,391779.0,905
3825,3825,,,2647,radio/TV,2.0,male,kaggle,quite rich,rent,good,44,391779.0,21
3826,3826,18,,4594,radio/TV,2.0,male,kaggle,little,own,good,32,391779.0,459
3827,3827,12,moderate,841,business,1.0,female,kaggle,moderate,rent,good,23,391779.0,752
3828,3828,12,little,1344,car,1.0,male,kaggle,little,own,good,43,391779.0,929
3829,3829,24,little,1231,radio/TV,3.0,female,kaggle,rich,rent,good,57,391779.0,955
3830,3830,12,moderate,836,car,1.0,female,kaggle,moderate,own,bad,23,391779.0,783
3831,3831,21,little,1835,radio/TV,2.0,female,kaggle,little,own,bad,25,391779.0,120
3832,3832,12,,1655,radio/TV,1.0,male,kaggle,little,own,good,63,391779.0,769
3833,3833,12,,1076,business,2.0,male,kaggle,little,own,good,26,391779.0,290
3834,3834,48,moderate,8487,car,2.0,female,kaggle,,own,good,24,391779.0,130
3835,3835,24,,,car,,,kaggle,,,good,,391779.0,
3836,3836,36,moderate,12612,education,2.0,male,kaggle,moderate,free,bad,47,391779.0,87
3837,3837,24,little,6615,car,3.0,male,kaggle,little,free,good,75,391779.0,330
3838,3838,6,moderate,590,radio/TV,1.0,male,kaggle,little,own,good,26,391779.0,806
3839,3839,24,little,1659,radio/TV,1.0,female,kaggle,little,rent,bad,29,391779.0,466
3840,3840,12,rich,1480,car,0.0,male,kaggle,quite rich,free,good,66,391779.0,774
3841,3841,12,,1185,business,2.0,female,kaggle,little,own,good,27,391779.0,243
3842,3842,6,moderate,1050,furniture/equipment,3.0,male,kaggle,little,own,good,35,391779.0,663
3843,3843,18,,1800,radio/TV,2.0,male,kaggle,little,own,good,24,391779.0,698
3844,3844,24,little,2439,radio/TV,2.0,female,kaggle,little,own,bad,35,391779.0,862
3845,3845,24,,5804,car,2.0,male,kaggle,rich,own,good,27,391779.0,860
3846,3846,48,little,7119,furniture/equipment,2.0,male,kaggle,little,free,bad,53,391779.0,522
3847,3847,18,little,1940,radio/TV,3.0,male,kaggle,little,free,good,36,391779.0,876
3848,3848,18,,1055,car,2.0,female,kaggle,little,own,good,30,391779.0,161
3849,3849,24,,1249,car,2.0,male,kaggle,little,own,good,28,391779.0,847
3850,3850,12,moderate,841,business,1.0,female,kaggle,moderate,rent,good,23,391779.0,752
3851,3851,9,little,2136,furniture/equipment,2.0,male,kaggle,little,own,good,25,391779.0,434
3852,3852,12,,2390,car,2.0,male,kaggle,,own,good,50,391779.0,994
3853,3853,42,little,4370,radio/TV,2.0,male,kaggle,little,own,bad,26,391779.0,639
3854,3854,24,,5433,car,3.0,female,kaggle,,rent,good,26,391779.0,572
3855,3855,24,,2835,furniture/equipment,2.0,male,kaggle,quite rich,own,good,53,391779.0,6
3856,3856,18,moderate,1924,furniture/equipment,2.0,female,kaggle,,rent,bad,27,391779.0,124
3857,3857,48,moderate,3844,business,1.0,male,kaggle,moderate,free,bad,34,391779.0,191
3858,3858,60,moderate,7418,radio/TV,1.0,male,kaggle,,own,good,27,391779.0,255
3859,3859,6,,,radio/TV,,,kaggle,,,good,29,391779.0,451
3860,3860,10,,2210,furniture/equipment,1.0,male,kaggle,little,rent,bad,25,391779.0,864
3861,3861,48,moderate,7582,vacation/others,3.0,male,kaggle,moderate,free,good,31,391779.0,287
